NOME, VERTICE, INTERMEDIACAO
BHW16,73,0.0537994
BHW16,74,0.0576494
BHW16,75,0
BHW16,76,0.0627153
BHW16,77,0.278622
BHW16,78,0.235664
BHW16,79,0.232219
BHW16,80,0.214387
BHW16,81,0.0077001
BHW16,82,0.21459
BHW16,83,0.00334347
BHW16,84,0.182472
BHW16,85,0.178622
BHW16,86,0.206383
BHW16,87,0.197568
BHW16,88,0.0649443
BHW16,89,0.0356636
BHW16,90,0.0988855
BHW16,91,0.133739
BHW16,92,0.0338399
BHW16,93,0.0941236
BHW16,94,0.145897
BHW16,95,0.0407295
BHW16,96,0.0279635
BHW16,97,0.0139818
BHW16,98,0
BHW16,99,0.000405268
BHW16,100,0.0135765
BHW16,101,0.141844
BHW16,102,0.123404
BHW16,103,0.0685917
BHW16,104,0.077001
BHW16,105,0.0682877
BHW16,106,0.0619048
BHW16,107,0.0502533
BHW16,108,0.0139818
BHW16,109,0
BHW16,110,0.0139818
BHW16,111,0
BHW16,112,0.0462006
BHW16,113,0.0557244
BHW16,114,0.0361702
BHW16,115,0.00982776
BHW16,116,0.0139818
BHW16,117,0.0458967
BHW16,118,0.104762
BHW16,119,0.0390071
BHW16,120,0.0508612
BHW16,121,0.129889
BHW16,122,0.262918
BHW16,123,0.21155
BHW16,124,0.151672
BHW16,125,0.0379939
BHW16,126,0.131611
BHW16,127,0.0413374
BHW16,128,0.0139818
BHW16,129,0
BHW16,130,0
BHW16,131,0.0551165
BHW16,132,0.0401216
BHW16,133,0.027153
BHW16,134,0.00101317
BHW16,135,0
BHW16,136,0.0145897
BHW16,137,0
BHW16,138,0.0274569
BHW16,139,0.323202
BHW16,140,0.121277
BHW16,141,0
BHW17,1,0
BHW17,2,0
BHW17,3,0
BHW17,4,0
BHW17,5,0
BHW17,6,0.0278622
BHW17,7,0
BHW17,8,0.0413374
BHW17,9,0.00324215
BHW17,10,0.0164134
BHW17,11,0.204661
BHW17,12,0.150456
BHW17,13,0.104357
BHW17,14,0
BHW17,15,0.0287741
BHW17,16,0
BHW17,17,0.0671733
BHW17,18,0.0133739
BHW17,19,0
BHW17,20,0.0314083
BHW17,21,0
BHW17,22,0
BHW17,23,0.000405268
BHW17,24,0.00536981
BHW17,25,0.0152989
BHW17,26,0.0131712
BHW17,27,0.0341439
BHW17,28,0.100304
BHW17,29,0.102128
BHW17,30,0.0514691
BHW17,31,0.024924
BHW17,32,0
BHW17,33,0.314894
BHW17,34,0.240122
BHW17,35,0.0233029
BHW17,36,0.0547112
BHW17,37,0.0528875
BHW17,38,0.0414387
BHW17,39,0
BHW17,40,0
BHW17,41,0.0138804
BHW17,42,0.00547112
BHW17,43,0.248835
BHW17,44,0.234347
BHW17,45,0.259574
BHW17,46,0.245593
BHW17,47,0
BHW17,48,0.115096
BHW17,49,0.126849
BHW17,50,0.0134752
BHW17,51,0.00607903
BHW17,52,0.00638298
BHW17,53,0.0140831
BHW17,54,0
BHW17,55,0.12077
BHW17,56,0.123607
BHW17,57,0.0342452
BHW17,58,0.0613982
BHW17,59,0.0281662
BHW17,60,0.0535968
BHW17,61,0.0392097
BHW17,62,0.0499493
BHW17,63,0.043465
BHW17,64,0.117629
BHW17,65,0.112867
BHW17,66,0.0813576
BHW17,67,0.118237
BHW17,68,0.0636272
BHW17,69,0.118541
BHW17,70,0.0545086
BHW17,71,0.115907
BHW17,72,0.107396
BHW17,73,0.0537994
BHW17,74,0.0576494
BHW17,75,0
BHW17,76,0.0627153
BHW17,77,0.278622
BHW17,78,0.235664
BHW17,79,0.232219
BHW17,80,0.214387
BHW17,81,0.0077001
BHW17,82,0.21459
BHW17,83,0.00334347
BHW17,84,0.182472
BHW17,85,0.178622
BHW17,86,0.206383
BHW17,87,0.197568
BHW17,88,0.0649443
BHW17,89,0.0356636
BHW17,90,0.0988855
BHW17,91,0.133739
BHW17,92,0.0338399
BHW17,93,0.0941236
BHW17,94,0.145897
BHW17,95,0.0407295
BHW17,96,0.0279635
BHW17,97,0.0139818
BHW17,98,0
BHW17,99,0.000405268
BHW17,100,0.0135765
BHW17,101,0.141844
BHW17,102,0.123404
BHW17,103,0.0685917
BHW17,104,0.077001
BHW17,105,0.0682877
BHW17,106,0.0619048
BHW17,107,0.0502533
BHW17,108,0.0139818
BHW17,109,0
BHW17,110,0.0139818
BHW17,111,0
BHW17,112,0.0462006
BHW17,113,0.0557244
BHW17,114,0.0361702
BHW17,115,0.00982776
BHW17,116,0.0139818
BHW17,117,0.0458967
BHW17,118,0.104762
BHW17,119,0.0390071
BHW17,120,0.0508612
BHW17,121,0.129889
BHW17,122,0.262918
BHW17,123,0.21155
BHW17,124,0.151672
BHW17,125,0.0379939
BHW17,126,0.131611
BHW17,127,0.0413374
BHW17,128,0.0139818
BHW17,129,0
BHW17,130,0
BHW17,131,0.0551165
BHW17,132,0.0401216
BHW17,133,0.027153
BHW17,134,0.00101317
BHW17,135,0
BHW17,136,0.0145897
BHW17,137,0
BHW17,138,0.0274569
BHW17,139,0.323202
BHW17,140,0.121277
BHW17,141,0
BHW18,1,0
BHW18,2,0.049617
BHW18,3,0
BHW18,4,0.0989011
BHW18,5,0.0602731
BHW18,6,0
BHW18,7,0.0546121
BHW18,8,0.0669331
BHW18,9,0.0872461
BHW18,10,0.106893
BHW18,11,0.201465
BHW18,12,0.130869
BHW18,13,0.01332
BHW18,14,0.00532801
BHW18,15,0.044955
BHW18,16,0.020979
BHW18,17,0
BHW18,18,0.155511
BHW18,19,0.174159
BHW18,20,0.10323
BHW18,21,0.237429
BHW18,22,0.219114
BHW18,23,0.100899
BHW18,24,0.0952381
BHW18,25,0.0775891
BHW18,26,0.0576091
BHW18,27,0
BHW18,28,0.004995
BHW18,29,0
BHW18,30,0
BHW18,31,0.0935731
BHW18,32,0.0789211
BHW18,33,0.032301
BHW18,34,0
BHW18,35,0.033633
BHW18,36,0
BHW18,37,0.043623
BHW18,38,0
BHW18,39,0.0626041
BHW18,40,0.0755911
BHW18,41,0.135864
BHW18,42,0.190143
BHW18,43,0.119547
BHW18,44,0.253746
BHW18,45,0
BHW18,46,0.226773
BHW18,47,0.293373
BHW18,48,0.0536131
BHW18,49,0.28305
BHW18,50,0.122877
BHW18,51,0.175158
BHW18,52,0.036297
BHW18,53,0.016983
BHW18,54,0
BHW18,55,0
BHW18,56,0.0685981
BHW18,57,0.029304
BHW18,58,0.196137
BHW18,59,0.224775
BHW18,60,0.157176
BHW18,61,0
BHW18,62,0.120213
BHW18,63,0.049617
BHW18,64,0
BHW18,65,0
BHW18,66,0.024975
BHW18,67,0.0572761
BHW18,68,0
BHW18,69,0.0915751
BHW18,70,0
BHW18,71,0.024975
BHW18,72,0.0959041
BHW18,73,0.024975
BHW18,74,0
BHW18,75,0.0959041
BHW18,76,0.124875
BHW18,77,0.028305
BHW18,78,0
BHW19,1,0
BHW19,2,0.049617
BHW19,3,0
BHW19,4,0.0989011
BHW19,5,0.0602731
BHW19,6,0
BHW19,7,0.0546121
BHW19,8,0.0669331
BHW19,9,0.0872461
BHW19,10,0.106893
BHW19,11,0.201465
BHW19,12,0.130869
BHW19,13,0.01332
BHW19,14,0.00532801
BHW19,15,0.044955
BHW19,16,0.020979
BHW19,17,0
BHW19,18,0.155511
BHW19,19,0.174159
BHW19,20,0.10323
BHW19,21,0.237429
BHW19,22,0.219114
BHW19,23,0.100899
BHW19,24,0.0952381
BHW19,25,0.0775891
BHW19,26,0.0576091
BHW19,27,0
BHW19,28,0.004995
BHW19,29,0
BHW19,30,0
BHW19,31,0.0935731
BHW19,32,0.0789211
BHW19,33,0.032301
BHW19,34,0
BHW19,35,0.033633
BHW19,36,0
BHW19,37,0.043623
BHW19,38,0
BHW19,39,0.0626041
BHW19,40,0.0755911
BHW19,41,0.135864
BHW19,42,0.190143
BHW19,43,0.119547
BHW19,44,0.253746
BHW19,45,0
BHW19,46,0.226773
BHW19,47,0.293373
BHW19,48,0.0536131
BHW19,49,0.28305
BHW19,50,0.122877
BHW19,51,0.175158
BHW19,52,0.036297
BHW19,53,0.016983
BHW19,54,0
BHW19,55,0
BHW19,56,0.0685981
BHW19,57,0.029304
BHW19,58,0.196137
BHW19,59,0.224775
BHW19,60,0.157176
BHW19,61,0
BHW19,62,0.120213
BHW19,63,0.049617
BHW19,64,0
BHW19,65,0
BHW19,66,0.024975
BHW19,67,0.0572761
BHW19,68,0
BHW19,69,0.0915751
BHW19,70,0
BHW19,71,0.024975
BHW19,72,0.0959041
BHW19,73,0.024975
BHW19,74,0
BHW19,75,0.0959041
BHW19,76,0.124875
BHW19,77,0.028305
BHW19,78,0
BHW2,1,0.25641
BHW2,2,0.147436
BHW2,3,0.115385
BHW2,4,0.0384615
BHW2,5,0.24359
BHW2,6,0.24359
BHW2,7,0.0192308
BHW2,8,0.0192308
BHW2,9,0.0769231
BHW2,10,0.185897
BHW2,11,0.0961538
BHW2,12,0.294872
BHW2,13,0
BHW20,1,0
BHW20,2,0
BHW20,3,0
BHW20,4,0
BHW20,5,0
BHW20,6,0.0278622
BHW20,7,0
BHW20,8,0.0413374
BHW20,9,0.00324215
BHW20,10,0.0164134
BHW20,11,0.204661
BHW20,12,0.150456
BHW20,13,0.104357
BHW20,14,0
BHW20,15,0.0287741
BHW20,16,0
BHW20,17,0.0671733
BHW20,18,0.0133739
BHW20,19,0
BHW20,20,0.0314083
BHW20,21,0
BHW20,22,0
BHW20,23,0.000405268
BHW20,24,0.00536981
BHW20,25,0.0152989
BHW20,26,0.0131712
BHW20,27,0.0341439
BHW20,28,0.100304
BHW20,29,0.102128
BHW20,30,0.0514691
BHW20,31,0.024924
BHW20,32,0
BHW20,33,0.314894
BHW20,34,0.240122
BHW20,35,0.0233029
BHW20,36,0.0547112
BHW20,37,0.0528875
BHW20,38,0.0414387
BHW20,39,0
BHW20,40,0
BHW20,41,0.0138804
BHW20,42,0.00547112
BHW20,43,0.248835
BHW20,44,0.234347
BHW20,45,0.259574
BHW20,46,0.245593
BHW20,47,0
BHW20,48,0.115096
BHW20,49,0.126849
BHW20,50,0.0134752
BHW20,51,0.00607903
BHW20,52,0.00638298
BHW20,53,0.0140831
BHW20,54,0
BHW20,55,0.12077
BHW20,56,0.123607
BHW20,57,0.0342452
BHW20,58,0.0613982
BHW20,59,0.0281662
BHW20,60,0.0535968
BHW20,61,0.0392097
BHW20,62,0.0499493
BHW20,63,0.043465
BHW20,64,0.117629
BHW20,65,0.112867
BHW20,66,0.0813576
BHW20,67,0.118237
BHW20,68,0.0636272
BHW20,69,0.118541
BHW20,70,0.0545086
BHW20,71,0.115907
BHW20,72,0.107396
BHW20,73,0.0537994
BHW20,74,0.0576494
BHW20,75,0
BHW20,76,0.0627153
BHW20,77,0.278622
BHW20,78,0.235664
BHW20,79,0.232219
BHW20,80,0.214387
BHW20,81,0.0077001
BHW20,82,0.21459
BHW20,83,0.00334347
BHW20,84,0.182472
BHW20,85,0.178622
BHW20,86,0.206383
BHW20,87,0.197568
BHW20,88,0.0649443
BHW20,89,0.0356636
BHW20,90,0.0988855
BHW20,91,0.133739
BHW20,92,0.0338399
BHW20,93,0.0941236
BHW20,94,0.145897
BHW20,95,0.0407295
BHW20,96,0.0279635
BHW20,97,0.0139818
BHW20,98,0
BHW20,99,0.000405268
BHW20,100,0.0135765
BHW20,101,0.141844
BHW20,102,0.123404
BHW20,103,0.0685917
BHW20,104,0.077001
BHW20,105,0.0682877
BHW20,106,0.0619048
BHW20,107,0.0502533
BHW20,108,0.0139818
BHW20,109,0
BHW20,110,0.0139818
BHW20,111,0
BHW20,112,0.0462006
BHW20,113,0.0557244
BHW20,114,0.0361702
BHW20,115,0.00982776
BHW20,116,0.0139818
BHW20,117,0.0458967
BHW20,118,0.104762
BHW20,119,0.0390071
BHW20,120,0.0508612
BHW20,121,0.129889
BHW20,122,0.262918
BHW20,123,0.21155
BHW20,124,0.151672
BHW20,125,0.0379939
BHW20,126,0.131611
BHW20,127,0.0413374
BHW20,128,0.0139818
